Country Name;Country Code;Indicator Name;Indicator Code;Attribute;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;Common Reference Period;
Georgia;915;Miscellaneous goods and services, Percentage change, Previous year;PCPIO_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.75556490684671;3.54771819256376;6.77942936714658;5.64524467941257;;4.79661586723067;0.0726406923377808;-0.515537439775239;-0.344237296095832;6.4642694726529;;3.36417064836762;1.03687781748527;;
Georgia;915;Recreation and culture, Percentage change, Previous year;PCPIR_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.510389297276611;3.68922581494379;4.77775771163783;1.19158982620196;;0.427050035587497;-1.28508714244877;-1.4840149638848;0.726623043743293;4.08443344005937;;0.336517707072089;1.47391547896467;;
Ethiopia;644;Furnishings, household equipment and routine household maintenance, Percentage change, Previous year;PCPIHO_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.29457947047525;-1.41851904341869;0.786186088502485;4.37110035155075;9.3493369019589;17.5081337115975;30.3533272761024;19.9988473628805;21.2439349514007;25.4542940293218;23.0678913716833;11.7340178795972;8.7912049568981;7.26249252954501;7.73532163674628;9.34351455142893;;;
Georgia;915;Recreation and culture, Percentage change, Previous period;PCPIR_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.510389297276611;3.68922581494379;4.77775771163783;1.19158982620196;;0.427050035587497;-1.28508714244877;-1.4840149638848;0.726623043743293;4.08443344005937;;0.336517707072089;1.47391547896467;;
Georgia;915;Transport, Percentage change, Previous year;PCPIT_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.85656191264684;6.21910447524725;15.4350549418432;-4.32431125185788;;12.5366510447209;6.47919340641423;-3.29636765107909;0.846600624103946;-3.35447963392401;;15.1124471131576;4.55697075045204;;
Georgia;915;Transport, Percentage change, Previous period;PCPIT_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.85656191264684;6.21910447524725;15.4350549418432;-4.32431125185788;;12.5366510447209;6.47919340641423;-3.29636765107909;0.846600624103946;-3.35447963392401;;15.1124471131576;4.55697075045204;;
Georgia;915;Housing, Water, Electricity, Gas and Other Fuels, Percentage change, Previous period;PCPIH_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.9634309190244;25.636560671613;9.5453064598564;-3.71653186845586;;2.58347478471044;0.766887587004337;-0.917503451591713;4.16766098935198;3.87286666507327;;1.62399050559536;4.25369956243903;;
Georgia;915;Housing, Water, Electricity, Gas and Other Fuels, Percentage change, Previous year;PCPIH_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.9634309190244;25.636560671613;9.5453064598564;-3.71653186845586;;2.58347478471044;0.766887587004337;-0.917503451591713;4.16766098935198;3.87286666507327;;1.62399050559536;4.25369956243903;;
Ghana;652;Alcoholic Beverages, Tobacco, and Narcotics, Percentage change, Previous period;PCPIFBT_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.552124037323;14.8214855595172;19.7348288237482;15.2461529266013;11.8592093021216;8.603535056462;;
Ghana;652;Alcoholic Beverages, Tobacco, and Narcotics, Percentage change, Previous year;PCPIFBT_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.552124037323;14.8214855595172;19.7348288237482;15.2461529266013;11.8592093021216;8.603535056462;;
Georgia;915;Communication, Percentage change, Previous period;PCPIEC_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-5.05268904886148;0.664311981488318;3.90916029381242;3.11165738988064;;-9.7280650453225;-3.00963736059022;-0.258522943316352;-0.766147151438972;0.327026382224473;;-0.2447748261455;-1.58815379720591;;
Montserrat;351;Consumer Price Index, All items;PCPI_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71.173945502053;74.0046037078512;74.8600223964166;77.1836506159015;79.2459873086973;80.7764091078761;82.9662809506034;87.0318526813488;89.4581311434615;91.3310314794077;94.6808510638298;99.1931068806769;100.055368918751;99.6736940976845;98.5306532986418;98.2883333333333;99.4608333333333;100.7675;2014M1;
Montserrat;351;Consumer Price Index, All items;PCPI_IX;Reference Period;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;2014M1;;
Montserrat;351;Communication;PCPIEC_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.314339802575;99.7146805049492;102.41;100.195;100.518333333333;2014M1;
Montserrat;351;Communication;PCPIEC_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;2014M1;2014M1;2014M1;2014M1;2014M1;;
Montserrat;351;Recreation and culture;PCPIR_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.2308778887176;99.0856499745282;98.6216666666667;98.2008333333333;97.2591666666667;2014M1;
Montserrat;351;Recreation and culture;PCPIR_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;2014M1;2014M1;2014M1;2014M1;2014M1;;
Ghana;652;Clothing and footwear, Percentage change, Previous year;PCPIA_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.4147195691199;16.4212189785436;23.8007251512256;21.0191779726439;17.1975994904972;15.2772987511066;;
Ghana;652;Clothing and footwear, Percentage change, Previous period;PCPIA_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.4147195691199;16.4212189785436;23.8007251512256;21.0191779726439;17.1975994904972;15.2772987511066;;
Montserrat;351;Consumer Price Index, All items, Percentage change, Previous period;PCPI_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.97709890301996;1.15589928964734;3.1039640987285;2.67198645871117;1.93122939236929;2.7110289587184;4.9002699460108;2.78780513956897;2.09360548002364;3.66777811458019;4.76575333464747;0.869276167658662;-0.381463608790654;-1.14678281906808;-0.245933582287325;1.19291879334612;1.31374996858059;;
Armenia, Republic of;911;Consumer Price Index, All items;PCPI_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.5713441252894;107.188559994838;109.930464880373;116.295073591944;119.762188726211;124.231343774992;122.487623243108;123.675205998157;126.792110366697;2010A;
Armenia, Republic of;911;Consumer Price Index, All items;PCPI_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;2010A;;
Ghana;652;Consumer Price Index, All items;PCPI_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85.8203659056758;93.3097692062321;99.95935;111.6208;128.910433333333;151.018533333333;177.378266666667;199.323366666667;218.930791666667;2012A;
Ghana;652;Consumer Price Index, All items;PCPI_IX;Reference Period;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Ghana;652;Housing, Water, Electricity, Gas and Other Fuels;PCPIH_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.4275833333333;119.883125;176.037383333333;220.872666666667;288.653216666667;309.178833333333;322.588066666667;2012A;
Ghana;652;Housing, Water, Electricity, Gas and Other Fuels;PCPIH_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002A;2002A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Ghana;652;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;116.175491666667;130.492016666667;160.776591666667;196.079633333333;238.815466666667;262.51255;2012A;
Ghana;652;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002A;2002A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Ghana;652;Education;PCPIED_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.000066666667;109.348208333333;116.952766666667;146.423433333333;188.865391666667;212.780658333333;229.161916666667;2012A;
Ghana;652;Education;PCPIED_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002A;2002A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Ghana;652;Food and non-alcoholic beverages;PCPIF_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.009958333333;107.295716666667;114.587075;123.157525;133.8249;143.552883333333;154.782775;2012A;
Ghana;652;Food and non-alcoholic beverages;PCPIF_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002A;2002A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Ghana;652;Health;PCPIM_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.9999833333333;110.02115;126.6727;147.276183333333;170.556575;191.796633333333;205.55165;2012A;
Ghana;652;Health;PCPIM_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002A;2002A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Ghana;652;Consumer Price Index, All items, Percentage change, Previous year;PCPI_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.72683683123393;7.12635005995041;11.6661923071729;15.4896160333319;17.1499695007877;17.4546347070867;12.3719215507048;9.83699268575466;;
Ghana;652;Alcoholic Beverages, Tobacco, and Narcotics;PCPIFBT_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.000008333333;111.552133333333;128.085816666667;153.363333333333;176.745341666667;197.705941666667;214.715641666667;2012A;
Ghana;652;Alcoholic Beverages, Tobacco, and Narcotics;PCPIFBT_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002A;2002A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Ghana;652;Food and non-alcoholic beverages, Percentage change, Previous year;PCPIF_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.28503286547715;6.79557260984165;7.47942121744536;8.66156980663586;7.26918782179796;7.82282557194663;;
Ghana;652;Transport;PCPIT_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.9999083333333;117.827916666667;152.183266666667;191.571575;252.595825;306.434433333333;351.167825;2012A;
Ghana;652;Transport;PCPIT_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002A;2002A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Ghana;652;Clothing and footwear;PCPIA_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.9999833333333;117.4147;136.695625;169.230175;204.800966666667;240.021816666667;276.690666666667;2012A;
Ghana;652;Clothing and footwear;PCPIA_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002A;2002A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Ghana;652;Communication;PCPIEC_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.9999916666667;101.501966666667;110.058375;124.810708333333;139.9732;154.665625;165.440016666667;2012A;
Ghana;652;Communication;PCPIEC_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2002A;2002A;2012A;2012A;2012A;2012A;2012A;2012A;2012A;;
Montserrat;351;Restaurants and hotels;PCPIRE_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.9816195418745;100.072962194051;101.2;100.77;101.22;2014M1;
Montserrat;351;Restaurants and hotels;PCPIRE_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;2014M1;2014M1;2014M1;2014M1;2014M1;;
Montserrat;351;Miscellaneous goods and services;PCPIO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.345508908449;101.460350897463;101.846666666667;99.5158333333333;101.541666666667;2014M1;
Montserrat;351;Miscellaneous goods and services;PCPIO_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;2014M1;2014M1;2014M1;2014M1;2014M1;;
Ghana;652;Health, Percentage change, Previous period;PCPIM_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.0211683368614;15.1348627059434;16.2651331607626;15.807302402708;12.4533799610676;7.17166742064816;;
Montserrat;351;Clothing and footwear;PCPIA_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98.0570676910475;97.1299337951516;96.0533333333333;93.98;91.8541666666667;2014M1;
Montserrat;351;Clothing and footwear;PCPIA_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;2014M1;2014M1;2014M1;2014M1;2014M1;;
Montserrat;351;Alcoholic Beverages, Tobacco, and Narcotics;PCPIFBT_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.264374627037;99.8288613759649;99.5525;99.8008333333333;101.391666666667;2014M1;
Montserrat;351;Alcoholic Beverages, Tobacco, and Narcotics;PCPIFBT_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;2014M1;2014M1;2014M1;2014M1;2014M1;;
Montserrat;351;Consumer Price Index, All items, Percentage change, Previous year;PCPI_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.97709890301996;1.15589928964734;3.1039640987285;2.67198645871117;1.93122939236929;2.7110289587184;4.9002699460108;2.78780513956897;2.09360548002364;3.66777811458019;4.76575333464747;0.869276167658662;-0.381463608790654;-1.14678281906808;-0.245933582287325;1.19291879334612;1.31374996858059;;
Montserrat;351;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.414986504585;101.122128075473;101.394166666667;98.2408333333333;95.7366666666667;2014M1;
Montserrat;351;Furnishings, household equipment and routine household maintenance;PCPIHO_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;2014M1;2014M1;2014M1;2014M1;2014M1;;
Montserrat;351;Transport;PCPIT_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.5452287597578;96.7911385252764;91.7583333333333;97.9758333333333;100.099166666667;2014M1;
Montserrat;351;Transport;PCPIT_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;2014M1;2014M1;2014M1;2014M1;2014M1;;
Montserrat;351;Education;PCPIED_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.266071601821;101.572410487241;102.756666666667;103.29;103.97;2014M1;
Montserrat;351;Education;PCPIED_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;2014M1;2014M1;2014M1;2014M1;2014M1;;
Montserrat;351;Housing, Water, Electricity, Gas and Other Fuels;PCPIH_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.7505904561979;97.6457495263283;99.1125;101.230833333333;104.249166666667;2014M1;
Montserrat;351;Housing, Water, Electricity, Gas and Other Fuels;PCPIH_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;1984M4;2014M1;2014M1;2014M1;2014M1;2014M1;;
Ethiopia;644;Recreation and culture;PCPIR_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.200443722315;39.3445029884818;38.7932092468996;39.6209961800987;41.511642992772;43.6875562072819;46.3701658434729;52.2562554130747;61.2358997321202;72.177332635031;90.539697320678;105.755738060227;116.821205861526;118.062570765858;126.522505017416;144.074697730871;157.428705702551;;2011M12;
Ethiopia;644;Recreation and culture;PCPIR_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;;;
Georgia;915;Food and non-alcoholic beverages;PCPIF_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.84605;69.9017333333333;78.5748916666667;88.16605;89.524175;100.000016666667;116.04015;110.83165;110.047833333333;115.690916666667;120.501175;122.48645;130.783866666667;133.673725;Multiple;
Georgia;915;Food and non-alcoholic beverages;PCPIF_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2010A;2010A;2010A;2010A;2010A;previous month=100;previous month=100;previous month=100;previous month=100;previous month=100;previous month=100;2010A;2010A;2010A;;
Georgia;915;Education;PCPIED_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.8455333333333;63.0095583333333;65.1563583333333;65.812125;77.3817083333333;100;99.6738666666667;99.342675;98.2586666666667;99.306675;102.507408333333;104.510683333333;105.984658333333;107.666408333333;Multiple;
Georgia;915;Education;PCPIED_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2010A;2010A;2010A;2010A;2010A;previous month=100;previous month=100;previous month=100;previous month=100;previous month=100;previous month=100;2010A;2010A;2010A;;
Ghana;652;Transport, Percentage change, Previous year;PCPIT_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.8280246756893;29.1572243419959;25.8821545864219;31.854543138772;21.3141323033876;14.5980303780047;;
Georgia;915;Restaurants and hotels, Percentage change, Previous period;PCPIRE_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.48939706887121;4.94990681016524;4.98406700798159;7.22929124356559;;7.76097435325212;5.44188921809826;2.78084544906626;3.47628957639022;4.51378073339145;;2.68713184947907;3.63017345098046;;
Georgia;915;Restaurants and hotels, Percentage change, Previous year;PCPIRE_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.48939706887121;4.94990681016524;4.98406700798159;7.22929124356559;;7.76097435325212;5.44188921809826;2.78084544906626;3.47628957639022;4.51378073339145;;2.68713184947907;3.63017345098046;;
Ghana;652;Transport, Percentage change, Previous period;PCPIT_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.8280246756893;29.1572243419959;25.8821545864219;31.854543138772;21.3141323033876;14.5980303780047;;
Ethiopia;644;Furnishings, household equipment and routine household maintenance, Percentage change, Previous period;PCPIHO_PC_PP_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.29457947047525;-1.41851904341869;0.786186088502485;4.37110035155075;9.3493369019589;17.5081337115975;30.3533272761024;19.9988473628805;21.2439349514007;25.4542940293218;23.0678913716833;11.7340178795972;8.7912049568981;7.26249252954501;7.73532163674628;9.34351455142893;;;
Ethiopia;644;Communication;PCPIEC_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.3834752742095;33.43271497783;34.4330364754442;35.8131285383605;38.8009097385602;44.1593636918898;49.5823098330398;55.8598802769346;59.0241962683094;71.8625124491571;97.1483830829245;100.01708127076;100.00854063538;100.06029462042;102.411357596529;101.249571532673;107.45532256214;;2011M12;
Ethiopia;644;Communication;PCPIEC_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;;;
Georgia;915;Clothing and footwear, Percentage change, Previous year;PCPIA_PC_CP_A_PT;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.48283913798487;-4.54077967364153;-4.11483501989639;-5.90807940519126;;-0.48911662590697;-5.56767362232625;-3.51189301175707;-5.39900189670689;-2.37912127093729;;-3.0504646053275;-6.04618189076584;;
Ethiopia;644;Education;PCPIED_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.200443722315;39.3445029884818;38.7932092468996;39.6209961800987;41.511642992772;43.6875562072819;46.3701658434729;52.2562554130747;61.2358997321202;72.177332635031;90.539697320678;101.7158241631;104.562774933534;105.430074516909;110.653130510044;121.033032454998;121.186697887095;;2011M12;
Ethiopia;644;Education;PCPIED_IX;Reference Period;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;2011M12;;;
Georgia;915;Communication;PCPIEC_IX;Value;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.853925;94.8086166666667;95.4384416666667;99.1692833333333;102.255091666667;100.000016666667;90.27195;87.5550916666667;87.3287416666667;86.659675;86.943075;89.9806583333333;89.7604083333333;88.334875;Multiple;
